Rd,Wbias,Wn1,Wn2,Bandwidth,DCPowerConsumption,VoltageGain
2714,1.5e-05,3.65e-06,8.94e-06,396700000,0.0004385,6.882
2714,1.5e-05,3.65e-06,9.47e-06,396700000,0.0004391,6.913
2714,1.5e-05,3.65e-06,1e-05,396800000,0.0004397,6.941
2714,1.5e-05,4.18e-06,4e-06,411300000,0.0004382,2.225
2714,1.5e-05,4.18e-06,1.53e-06,375500000,0.0003688,2.521
2714,1.5e-05,4.18e-06,2.06e-06,386500000,0.0004029,2.593
2714,1.5e-05,4.18e-06,2.59e-06,396900000,0.0004193,2.259
2714,1.5e-05,4.18e-06,3.12e-06,404000000,0.0004288,2.18
2714,1.5e-05,4.18e-06,3.65e-06,408800000,0.000435,2.2
2714,1.5e-05,4.18e-06,4.18e-06,412400000,0.0004395,2.24
2714,1.5e-05,4.18e-06,4.71e-06,415000000,0.0004428,2.287
2714,1.5e-05,4.18e-06,5.24e-06,417100000,0.0004454,2.333
2714,1.5e-05,4.18e-06,5.77e-06,418700000,0.0004475,2.376
2714,1.5e-05,4.18e-06,6.29e-06,419900000,0.0004492,2.416
2714,1.5e-05,4.18e-06,6.82e-06,421000000,0.0004506,2.454
2714,1.5e-05,4.18e-06,7.35e-06,421800000,0.0004518,2.487
2714,1.5e-05,4.18e-06,7.88e-06,422500000,0.0004528,2.516
2714,1.5e-05,4.18e-06,8.41e-06,423100000,0.0004537,2.543
2714,1.5e-05,4.18e-06,8.94e-06,423600000,0.0004544,2.567
2714,1.5e-05,4.18e-06,9.47e-06,423900000,0.0004551,2.589
2714,1.5e-05,4.18e-06,1e-05,424300000,0.0004557,2.609
2714,1.5e-05,4.71e-06,1.53e-06,378400000,0.0003808,0.6155
3000,1.35e-05,1e-06,4e-06,366800000,0.0001497,7.319
3000,1.35e-05,1e-06,1e-06,367000000,0.0001378,5.644
3000,1.35e-05,1e-06,1.53e-06,366900000,0.000143,6.594
3000,1.35e-05,1e-06,2.06e-06,366900000,0.0001454,6.927
3000,1.35e-05,1e-06,2.59e-06,366800000,0.0001471,7.099
3000,1.35e-05,1e-06,3.12e-06,366800000,0.0001482,7.206
3000,1.35e-05,1e-06,3.65e-06,366800000,0.0001492,7.28
3000,1.35e-05,1e-06,4.18e-06,366800000,0.0001499,7.336
3000,1.35e-05,1e-06,4.71e-06,366800000,0.0001504,7.38
3000,1.35e-05,1e-06,5.24e-06,366700000,0.0001509,7.415
3000,1.35e-05,1e-06,5.77e-06,366700000,0.0001514,7.445
3000,1.35e-05,1e-06,6.29e-06,366700000,0.0001518,7.47
3000,1.35e-05,1e-06,6.82e-06,366700000,0.0001522,7.491
3000,1.35e-05,1e-06,7.35e-06,366700000,0.0001525,7.51
3000,1.35e-05,1e-06,7.88e-06,366700000,0.0001528,7.527
3000,1.35e-05,1e-06,8.41e-06,366700000,0.0001531,7.542
3000,1.35e-05,1e-06,8.94e-06,366600000,0.0001533,7.556
3000,1.35e-05,1e-06,9.47e-06,366600000,0.0001536,7.568
3000,1.35e-05,1e-06,1e-05,366600000,0.0001538,7.579
3000,1.35e-05,1.53e-06,4e-06,366900000,0.0002194,10.43
3000,1.35e-05,1.53e-06,1e-06,367600000,0.0001908,6.139
3000,1.35e-05,1.53e-06,1.53e-06,367200000,0.000205,8.774
3000,1.35e-05,1.53e-06,2.06e-06,367100000,0.0002109,9.626
3000,1.35e-05,1.53e-06,2.59e-06,367000000,0.0002144,10.01
3000,1.35e-05,1.53e-06,3.12e-06,367000000,0.0002167,10.22
3000,1.35e-05,1.53e-06,3.65e-06,366900000,0.0002184,10.36
3000,1.35e-05,1.53e-06,4.18e-06,366900000,0.0002198,10.46
3000,1.35e-05,1.53e-06,4.71e-06,366900000,0.0002209,10.54
3000,1.35e-05,1.53e-06,5.24e-06,366900000,0.0002218,10.59
3000,1.35e-05,1.53e-06,5.77e-06,366900000,0.0002227,10.64
3000,1.35e-05,1.53e-06,6.29e-06,366800000,0.0002234,10.68
3000,1.35e-05,1.53e-06,6.82e-06,366800000,0.0002239,10.71
3000,1.35e-05,1.53e-06,7.35e-06,366800000,0.0002245,10.74
3000,1.35e-05,1.53e-06,7.88e-06,366800000,0.000225,10.77
3000,1.35e-05,1.53e-06,8.41e-06,366800000,0.0002254,10.79
3000,1.35e-05,1.53e-06,8.94e-06,366800000,0.0002259,10.81
3000,1.35e-05,1.53e-06,9.47e-06,366700000,0.0002263,10.82
3000,1.35e-05,1.53e-06,1e-05,366700000,0.0002266,10.84
3000,1.35e-05,2.06e-06,4e-06,367200000,0.0002832,12.31
3000,1.35e-05,2.06e-06,1e-06,368300000,0.000228,4.684
3000,1.35e-05,2.06e-06,1.53e-06,367900000,0.0002557,8.968
3000,1.35e-05,2.06e-06,2.06e-06,367600000,0.0002679,10.72
3000,1.35e-05,2.06e-06,2.59e-06,367400000,0.0002746,11.5
3000,1.35e-05,2.06e-06,3.12e-06,367300000,0.0002787,11.93
3000,1.35e-05,2.06e-06,3.65e-06,367200000,0.0002816,12.19
3000,1.35e-05,2.06e-06,4.18e-06,367200000,0.0002839,12.36
3000,1.35e-05,2.06e-06,4.71e-06,367100000,0.0002857,12.48
3000,1.35e-05,2.06e-06,5.24e-06,367100000,0.0002871,12.58
3000,1.35e-05,2.06e-06,5.77e-06,367100000,0.0002884,12.65
3000,1.35e-05,2.06e-06,6.29e-06,367100000,0.0002895,12.71
3000,1.35e-05,2.06e-06,6.82e-06,367000000,0.0002904,12.76
3000,1.35e-05,2.06e-06,7.35e-06,367000000,0.0002913,12.8
3000,1.35e-05,2.06e-06,7.88e-06,367000000,0.000292,12.83
3000,1.35e-05,2.06e-06,8.41e-06,367000000,0.0002927,12.86
3000,1.35e-05,2.06e-06,8.94e-06,367000000,0.0002933,12.89
3000,1.35e-05,2.06e-06,9.47e-06,367000000,0.0002939,12.91
3000,1.35e-05,2.06e-06,1e-05,366900000,0.0002944,12.93
3000,1.35e-05,2.59e-06,4e-06,369300000,0.0003396,12.51
3000,1.35e-05,2.59e-06,1e-06,368900000,0.0002533,2.904
3000,1.35e-05,2.59e-06,1.53e-06,368900000,0.0002946,7.853
3000,1.35e-05,2.59e-06,2.06e-06,368800000,0.0003149,10.29
3000,1.35e-05,2.59e-06,2.59e-06,368900000,0.000326,11.49
3000,1.35e-05,2.59e-06,3.12e-06,369000000,0.0003327,12.09
3000,1.35e-05,2.59e-06,3.65e-06,369200000,0.0003373,12.39
3000,1.35e-05,2.59e-06,4.18e-06,369400000,0.0003406,12.55
3000,1.35e-05,2.59e-06,4.71e-06,369600000,0.0003431,12.62
3000,1.35e-05,2.59e-06,5.24e-06,369900000,0.000345,12.65
3000,1.35e-05,2.59e-06,5.77e-06,370100000,0.0003466,12.65
3000,1.35e-05,2.59e-06,6.29e-06,370300000,0.0003479,12.64
3000,1.35e-05,2.59e-06,6.82e-06,370500000,0.000349,12.61
3000,1.35e-05,2.59e-06,7.35e-06,370600000,0.0003499,12.59
3000,1.35e-05,2.59e-06,7.88e-06,370800000,0.0003508,12.55
3000,1.35e-05,2.59e-06,8.41e-06,371000000,0.0003515,12.52
3000,1.35e-05,2.59e-06,8.94e-06,371100000,0.0003521,12.49
3000,1.35e-05,2.59e-06,9.47e-06,371200000,0.0003527,12.45
3000,1.35e-05,2.59e-06,1e-05,371400000,0.0003532,12.42
3000,1.35e-05,3.12e-06,4e-06,382100000,0.0003769,8.183
3000,1.35e-05,3.12e-06,1e-06,369400000,0.0002711,1.236
3000,1.35e-05,3.12e-06,1.53e-06,370800000,0.0003226,5.959
3000,1.35e-05,3.12e-06,2.06e-06,374100000,0.0003485,7.45
3000,1.35e-05,3.12e-06,2.59e-06,377700000,0.0003618,7.762
3000,1.35e-05,3.12e-06,3.12e-06,380100000,0.0003695,7.942
3000,1.35e-05,3.12e-06,3.65e-06,381500000,0.0003744,8.095
3000,1.35e-05,3.12e-06,4.18e-06,382400000,0.0003779,8.223
3000,1.35e-05,3.12e-06,4.71e-06,383000000,0.0003805,8.332
3000,1.35e-05,3.12e-06,5.24e-06,383400000,0.0003825,8.423
3000,1.35e-05,3.12e-06,5.77e-06,383700000,0.0003841,8.493
3000,1.35e-05,3.12e-06,6.29e-06,383900000,0.0003854,8.551
3000,1.35e-05,3.12e-06,6.82e-06,384100000,0.0003864,8.601
3000,1.35e-05,3.12e-06,7.35e-06,384200000,0.0003873,8.644
3000,1.35e-05,3.12e-06,7.88e-06,384300000,0.0003881,8.684
3000,1.35e-05,3.12e-06,8.41e-06,384400000,0.0003888,8.72
3000,1.35e-05,3.12e-06,8.94e-06,384400000,0.0003893,8.751
3000,1.35e-05,3.12e-06,9.47e-06,384400000,0.0003899,8.776
3000,1.35e-05,3.12e-06,1e-05,384500000,0.0003903,8.797
3000,1.35e-05,3.65e-06,4e-06,401700000,0.0003958,3.292
3000,1.35e-05,3.65e-06,1.53e-06,374300000,0.0003419,3.487
3000,1.35e-05,3.65e-06,2.06e-06,384300000,0.0003682,3.338
3000,1.35e-05,3.65e-06,2.59e-06,391900000,0.0003809,3.175
3000,1.35e-05,3.65e-06,3.12e-06,396800000,0.0003884,3.186
3000,1.35e-05,3.65e-06,3.65e-06,400100000,0.0003934,3.247
3000,1.35e-05,3.65e-06,4.18e-06,402400000,0.0003969,3.315
3000,1.35e-05,3.65e-06,4.71e-06,404100000,0.0003996,3.381
3000,1.35e-05,3.65e-06,5.24e-06,405400000,0.0004016,3.44
3000,1.35e-05,3.65e-06,5.77e-06,406400000,0.0004033,3.492
3000,1.35e-05,3.65e-06,6.29e-06,407100000,0.0004046,3.54
3000,1.35e-05,3.65e-06,6.82e-06,407700000,0.0004058,3.583
3000,1.35e-05,3.65e-06,7.35e-06,408200000,0.0004067,3.621
3000,1.35e-05,3.65e-06,7.88e-06,408600000,0.0004076,3.654
3000,1.35e-05,3.65e-06,8.41e-06,408900000,0.0004083,3.681
3000,1.35e-05,3.65e-06,8.94e-06,409200000,0.0004089,3.704
3000,1.35e-05,3.65e-06,9.47e-06,409400000,0.0004095,3.723
3000,1.35e-05,3.65e-06,1e-05,409600000,0.00041,3.739
3000,1.35e-05,4.18e-06,1.53e-06,378900000,0.0003548,0.8851
3000,1.35e-05,4.18e-06,2.06e-06,394400000,0.0003798,0.06054
3000,1e-05,1e-06,4e-06,366800000,0.0001476,7.161
3000,1e-05,1e-06,1e-06,367000000,0.0001361,5.537
3000,1e-05,1e-06,1.53e-06,366900000,0.0001412,6.456
3000,1e-05,1e-06,2.06e-06,366900000,0.0001435,6.78
3000,1e-05,1e-06,2.59e-06,366800000,0.000145,6.946
3000,1e-05,1e-06,3.12e-06,366800000,0.0001462,7.051
3000,1e-05,1e-06,3.65e-06,366800000,0.0001471,7.123
3000,1e-05,1e-06,4.18e-06,366800000,0.0001478,7.178
3000,1e-05,1e-06,4.71e-06,366800000,0.0001483,7.221
3000,1e-05,1e-06,5.24e-06,366700000,0.0001488,7.255
3000,1e-05,1e-06,5.77e-06,366700000,0.0001493,7.284
3000,1e-05,1e-06,6.29e-06,366700000,0.0001496,7.308
3000,1e-05,1e-06,6.82e-06,366700000,0.00015,7.33
3000,1e-05,1e-06,7.35e-06,366700000,0.0001503,7.348
3000,1e-05,1e-06,7.88e-06,366700000,0.0001506,7.365
3000,1e-05,1e-06,8.41e-06,366700000,0.0001509,7.379
3000,1e-05,1e-06,8.94e-06,366600000,0.0001511,7.393
3000,1e-05,1e-06,9.47e-06,366600000,0.0001514,7.405
3000,1e-05,1e-06,1e-05,366600000,0.0001516,7.416
3000,1e-05,1.53e-06,4e-06,366900000,0.0002149,10.21
3000,1e-05,1.53e-06,1e-06,367500000,0.0001879,6.103
3000,1e-05,1.53e-06,1.53e-06,367200000,0.0002013,8.633
3000,1e-05,1.53e-06,2.06e-06,367100000,0.0002069,9.442
3000,1e-05,1.53e-06,2.59e-06,367000000,0.0002102,9.805
3000,1e-05,1.53e-06,3.12e-06,367000000,0.0002124,10.01
3000,1e-05,1.53e-06,3.65e-06,366900000,0.000214,10.14
3000,1e-05,1.53e-06,4.18e-06,366900000,0.0002153,10.24
3000,1e-05,1.53e-06,4.71e-06,366900000,0.0002164,10.31
3000,1e-05,1.53e-06,5.24e-06,366900000,0.0002173,10.36
3000,1e-05,1.53e-06,5.77e-06,366800000,0.0002181,10.41
3000,1e-05,1.53e-06,6.29e-06,366800000,0.0002188,10.45
3000,1e-05,1.53e-06,6.82e-06,366800000,0.0002193,10.48
3000,1e-05,1.53e-06,7.35e-06,366800000,0.0002198,10.51
3000,1e-05,1.53e-06,7.88e-06,366800000,0.0002203,10.53
3000,1e-05,1.53e-06,8.41e-06,366800000,0.0002207,10.55
3000,1e-05,1.53e-06,8.94e-06,366700000,0.0002212,10.57
3000,1e-05,1.53e-06,9.47e-06,366700000,0.0002215,10.59
3000,1e-05,1.53e-06,1e-05,366700000,0.0002219,10.6
3000,1e-05,2.06e-06,4e-06,367100000,0.000276,12.05
3000,1e-05,2.06e-06,1e-06,368200000,0.0002244,4.735
3000,1e-05,2.06e-06,1.53e-06,367800000,0.0002505,8.913
3000,1e-05,2.06e-06,2.06e-06,367500000,0.0002618,10.57
3000,1e-05,2.06e-06,2.59e-06,367300000,0.0002679,11.31
3000,1e-05,2.06e-06,3.12e-06,367200000,0.0002717,11.7
3000,1e-05,2.06e-06,3.65e-06,367200000,0.0002745,11.94
3000,1e-05,2.06e-06,4.18e-06,367100000,0.0002766,12.1
3000,1e-05,2.06e-06,4.71e-06,367100000,0.0002783,12.22
3000,1e-05,2.06e-06,5.24e-06,367100000,0.0002797,12.3
3000,1e-05,2.06e-06,5.77e-06,367000000,0.0002808,12.37
3000,1e-05,2.06e-06,6.29e-06,367000000,0.0002819,12.43
3000,1e-05,2.06e-06,6.82e-06,367000000,0.0002828,12.48
3000,1e-05,2.06e-06,7.35e-06,367000000,0.0002836,12.51
3000,1e-05,2.06e-06,7.88e-06,367000000,0.0002843,12.55
3000,1e-05,2.06e-06,8.41e-06,366900000,0.0002849,12.58
3000,1e-05,2.06e-06,8.94e-06,366900000,0.0002855,12.6
3000,1e-05,2.06e-06,9.47e-06,366900000,0.000286,12.63
3000,1e-05,2.06e-06,1e-05,366900000,0.0002865,12.65
3000,1e-05,2.59e-06,4e-06,368400000,0.0003301,12.68
3000,1e-05,2.59e-06,1e-06,368800000,0.0002493,3.01
3000,1e-05,2.59e-06,1.53e-06,368700000,0.0002884,7.948
3000,1e-05,2.59e-06,2.06e-06,368500000,0.0003072,10.36
3000,1e-05,2.59e-06,2.59e-06,368300000,0.0003174,11.56
3000,1e-05,2.59e-06,3.12e-06,368300000,0.0003237,12.19
3000,1e-05,2.59e-06,3.65e-06,368300000,0.000328,12.54
3000,1e-05,2.59e-06,4.18e-06,368400000,0.0003311,12.74
3000,1e-05,2.59e-06,4.71e-06,368500000,0.0003335,12.86
3000,1e-05,2.59e-06,5.24e-06,368600000,0.0003354,12.92
3000,1e-05,2.59e-06,5.77e-06,368700000,0.0003369,12.95
3000,1e-05,2.59e-06,6.29e-06,368800000,0.0003383,12.96
3000,1e-05,2.59e-06,6.82e-06,368900000,0.0003394,12.96
3000,1e-05,2.59e-06,7.35e-06,369100000,0.0003403,12.94
3000,1e-05,2.59e-06,7.88e-06,369200000,0.0003412,12.92
3000,1e-05,2.59e-06,8.41e-06,369300000,0.0003419,12.9
3000,1e-05,2.59e-06,8.94e-06,369400000,0.0003426,12.87
3000,1e-05,2.59e-06,9.47e-06,369600000,0.0003432,12.84
3000,1e-05,2.59e-06,1e-05,369700000,0.0003437,12.8
3000,1e-05,3.12e-06,4e-06,377700000,0.0003694,9.415
3000,1e-05,3.12e-06,1e-06,369300000,0.0002669,1.382
3000,1e-05,3.12e-06,1.53e-06,370200000,0.0003161,6.282
3000,1e-05,3.12e-06,2.06e-06,372100000,0.0003413,8.243
3000,1e-05,3.12e-06,2.59e-06,374500000,0.0003544,8.865
3000,1e-05,3.12e-06,3.12e-06,376100000,0.000362,9.139
3000,1e-05,3.12e-06,3.65e-06,377200000,0.000367,9.321
3000,1e-05,3.12e-06,4.18e-06,377900000,0.0003704,9.456
3000,1e-05,3.12e-06,4.71e-06,378400000,0.0003729,9.559
3000,1e-05,3.12e-06,5.24e-06,378700000,0.0003749,9.637
3000,1e-05,3.12e-06,5.77e-06,378900000,0.0003764,9.699
3000,1e-05,3.12e-06,6.29e-06,379100000,0.0003777,9.747
3000,1e-05,3.12e-06,6.82e-06,379300000,0.0003787,9.785
3000,1e-05,3.12e-06,7.35e-06,379400000,0.0003796,9.817
3000,1e-05,3.12e-06,7.88e-06,379500000,0.0003804,9.843
3000,1e-05,3.12e-06,8.41e-06,379600000,0.000381,9.865
3000,1e-05,3.12e-06,8.94e-06,379600000,0.0003816,9.884
3000,1e-05,3.12e-06,9.47e-06,379600000,0.0003821,9.9
3000,1e-05,3.12e-06,1e-05,379700000,0.0003825,9.913
3000,1e-05,3.65e-06,4e-06,394600000,0.0003904,4.639
3000,1e-05,3.65e-06,1.53e-06,372800000,0.0003358,4.114
3000,1e-05,3.65e-06,2.06e-06,380500000,0.0003624,4.465
3000,1e-05,3.65e-06,2.59e-06,386900000,0.0003754,4.4
3000,1e-05,3.65e-06,3.12e-06,390900000,0.000383,4.465
3000,1e-05,3.65e-06,3.65e-06,393400000,0.000388,4.571
3000,1e-05,3.65e-06,4.18e-06,395100000,0.0003915,4.673
3000,1e-05,3.65e-06,4.71e-06,396300000,0.0003941,4.765
3000,1e-05,3.65e-06,5.24e-06,397200000,0.0003962,4.846
3000,1e-05,3.65e-06,5.77e-06,397800000,0.0003978,4.916
3000,1e-05,3.65e-06,6.29e-06,398300000,0.0003992,4.977
3000,1e-05,3.65e-06,6.82e-06,398700000,0.0004003,5.032
3000,1e-05,3.65e-06,7.35e-06,399000000,0.0004012,5.079
3000,1e-05,3.65e-06,7.88e-06,399200000,0.0004021,5.121
3000,1e-05,3.65e-06,8.41e-06,399400000,0.0004028,5.155
3000,1e-05,3.65e-06,8.94e-06,399500000,0.0004034,5.185
3000,1e-05,3.65e-06,9.47e-06,399700000,0.0004039,5.21
3000,1e-05,3.65e-06,1e-05,399800000,0.0004044,5.232
3000,1e-05,4.18e-06,4e-06,412600000,0.0004022,0.8989
3000,1e-05,4.18e-06,1.53e-06,376600000,0.0003493,1.716
3000,1e-05,4.18e-06,2.06e-06,389900000,0.000375,1.12
3000,1e-05,4.18e-06,2.59e-06,399400000,0.0003874,0.8865
3000,1e-05,4.18e-06,3.12e-06,405800000,0.0003948,0.8521
3000,1e-05,4.18e-06,3.65e-06,410300000,0.0003998,0.8744
3000,1e-05,4.18e-06,4.18e-06,413600000,0.0004033,0.912
3000,1e-05,4.18e-06,4.71e-06,416100000,0.000406,0.9516
3000,1e-05,4.18e-06,5.24e-06,418100000,0.000408,0.9887
3000,1e-05,4.18e-06,5.77e-06,419700000,0.0004097,1.024
3000,1e-05,4.18e-06,6.29e-06,420900000,0.0004111,1.059
3000,1e-05,4.18e-06,6.82e-06,421900000,0.0004122,1.09
3000,1e-05,4.18e-06,7.35e-06,422700000,0.0004132,1.117
3000,1e-05,4.18e-06,7.88e-06,423400000,0.000414,1.141
3000,1e-05,4.18e-06,8.41e-06,424000000,0.0004147,1.162
3000,1e-05,4.18e-06,8.94e-06,424500000,0.0004154,1.182
3000,1e-05,4.18e-06,9.47e-06,424900000,0.0004159,1.199
3000,1e-05,4.18e-06,1e-05,425300000,0.0004164,1.215
3000,1.06e-05,1e-06,4e-06,366800000,0.000148,7.193
3000,1.06e-05,1e-06,1e-06,367000000,0.0001364,5.558
3000,1.06e-05,1e-06,1.53e-06,366900000,0.0001415,6.484
3000,1.06e-05,1e-06,2.06e-06,366900000,0.0001439,6.809
3000,1.06e-05,1e-06,2.59e-06,366800000,0.0001454,6.977
3000,1.06e-05,1e-06,3.12e-06,366800000,0.0001466,7.082
3000,1.06e-05,1e-06,3.65e-06,366800000,0.0001475,7.155
3000,1.06e-05,1e-06,4.18e-06,366800000,0.0001483,7.21
3000,1.06e-05,1e-06,4.71e-06,366800000,0.0001487,7.253
3000,1.06e-05,1e-06,5.24e-06,366700000,0.0001492,7.288
3000,1.06e-05,1e-06,5.77e-06,366700000,0.0001497,7.316
3000,1.06e-05,1e-06,6.29e-06,366700000,0.0001501,7.341
3000,1.06e-05,1e-06,6.82e-06,366700000,0.0001504,7.362
3000,1.06e-05,1e-06,7.35e-06,366700000,0.0001508,7.381
3000,1.06e-05,1e-06,7.88e-06,366700000,0.000151,7.397
3000,1.06e-05,1e-06,8.41e-06,366700000,0.0001513,7.412
3000,1.06e-05,1e-06,8.94e-06,366600000,0.0001516,7.426
3000,1.06e-05,1e-06,9.47e-06,366600000,0.0001518,7.438
3000,1.06e-05,1e-06,1e-05,366600000,0.000152,7.449
3000,1.06e-05,1.53e-06,4e-06,366900000,0.0002158,10.26
3000,1.06e-05,1.53e-06,1e-06,367500000,0.0001885,6.111
3000,1.06e-05,1.53e-06,1.53e-06,367200000,0.000202,8.662
3000,1.06e-05,1.53e-06,2.06e-06,367100000,0.0002077,9.479
3000,1.06e-05,1.53e-06,2.59e-06,367000000,0.000211,9.847
3000,1.06e-05,1.53e-06,3.12e-06,367000000,0.0002132,10.05
3000,1.06e-05,1.53e-06,3.65e-06,366900000,0.0002149,10.19
3000,1.06e-05,1.53e-06,4.18e-06,366900000,0.0002162,10.28
3000,1.06e-05,1.53e-06,5.24e-06,366900000,0.0002182,10.41
3000,1.06e-05,1.53e-06,5.77e-06,366800000,0.000219,10.46
3000,1.06e-05,1.53e-06,6.29e-06,366800000,0.0002197,10.49
3000,1.06e-05,1.53e-06,6.82e-06,366800000,0.0002202,10.53
3000,1.06e-05,1.53e-06,7.35e-06,366800000,0.0002208,10.55
3000,1.06e-05,1.53e-06,7.88e-06,366800000,0.0002212,10.58
3000,1.06e-05,1.53e-06,8.41e-06,366800000,0.0002217,10.6
3000,1.06e-05,1.53e-06,8.94e-06,366700000,0.0002221,10.62
3000,1.06e-05,1.53e-06,9.47e-06,366700000,0.0002225,10.63
3000,1.06e-05,1.53e-06,1e-05,366700000,0.0002228,10.65
3000,1.06e-05,2.06e-06,4e-06,367100000,0.0002774,12.11
3000,1.06e-05,2.06e-06,1e-06,368200000,0.0002251,4.725
3000,1.06e-05,2.06e-06,1.53e-06,367800000,0.0002515,8.925
3000,1.06e-05,2.06e-06,2.06e-06,367500000,0.000263,10.6
3000,1.06e-05,2.06e-06,2.59e-06,367300000,0.0002692,11.35
3000,1.06e-05,2.06e-06,3.12e-06,367200000,0.0002731,11.75
3000,1.06e-05,2.06e-06,3.65e-06,367200000,0.0002759,11.99
3000,1.06e-05,2.06e-06,4.18e-06,367100000,0.000278,12.15
3000,1.06e-05,2.06e-06,4.71e-06,367100000,0.0002797,12.27
3000,1.06e-05,2.06e-06,5.24e-06,367100000,0.0002812,12.36
3000,1.06e-05,2.06e-06,5.77e-06,367000000,0.0002823,12.43
3000,1.06e-05,2.06e-06,6.29e-06,367000000,0.0002834,12.49
3000,1.06e-05,2.06e-06,6.82e-06,367000000,0.0002843,12.53
3000,1.06e-05,2.06e-06,7.35e-06,367000000,0.0002851,12.57
3000,1.06e-05,2.06e-06,7.88e-06,367000000,0.0002858,12.61
3000,1.06e-05,2.06e-06,8.41e-06,366900000,0.0002864,12.64
3000,1.06e-05,2.06e-06,8.94e-06,366900000,0.000287,12.66
3000,1.06e-05,2.06e-06,9.47e-06,366900000,0.0002876,12.68
3000,1.06e-05,2.06e-06,1e-05,366900000,0.0002881,12.7
3000,1.06e-05,2.59e-06,4e-06,368500000,0.000332,12.67
3000,1.06e-05,2.59e-06,1e-06,368800000,0.0002501,2.989
3000,1.06e-05,2.59e-06,1.53e-06,368700000,0.0002896,7.931
3000,1.06e-05,2.59e-06,2.06e-06,368500000,0.0003088,10.35
3000,1.06e-05,2.59e-06,2.59e-06,368400000,0.0003192,11.56
3000,1.06e-05,2.59e-06,3.12e-06,368400000,0.0003255,12.18
3000,1.06e-05,2.59e-06,3.65e-06,368500000,0.0003299,12.53
3000,1.06e-05,2.59e-06,4.18e-06,368500000,0.000333,12.72
3000,1.06e-05,2.59e-06,4.71e-06,368700000,0.0003354,12.83
3000,1.06e-05,2.59e-06,5.24e-06,368800000,0.0003373,12.89
3000,1.06e-05,2.59e-06,5.77e-06,368900000,0.0003389,12.91
3000,1.06e-05,2.59e-06,6.29e-06,369100000,0.0003402,12.92
3000,1.06e-05,2.59e-06,6.82e-06,369200000,0.0003414,12.91
3000,1.06e-05,2.59e-06,7.35e-06,369400000,0.0003423,12.89
3000,1.06e-05,2.59e-06,7.88e-06,369500000,0.0003432,12.86
3000,1.06e-05,2.59e-06,8.41e-06,369600000,0.0003439,12.83
3000,1.06e-05,2.59e-06,8.94e-06,369700000,0.0003446,12.8
3000,1.06e-05,2.59e-06,9.47e-06,369900000,0.0003451,12.77
3000,1.06e-05,2.59e-06,1e-05,370000000,0.0003457,12.74
3000,1.06e-05,3.12e-06,4e-06,378500000,0.0003709,9.177
3000,1.06e-05,3.12e-06,1e-06,369300000,0.0002677,1.353
3000,1.06e-05,3.12e-06,1.53e-06,370300000,0.0003174,6.223
3000,1.06e-05,3.12e-06,2.06e-06,372500000,0.0003428,8.096
3000,1.06e-05,3.12e-06,2.59e-06,375100000,0.000356,8.654
3000,1.06e-05,3.12e-06,3.12e-06,376900000,0.0003636,8.907
3000,1.06e-05,3.12e-06,3.65e-06,378000000,0.0003685,9.083
3000,1.06e-05,3.12e-06,4.18e-06,378700000,0.000372,9.218
3000,1.06e-05,3.12e-06,4.71e-06,379200000,0.0003745,9.324
3000,1.06e-05,3.12e-06,5.24e-06,379600000,0.0003765,9.405
3000,1.06e-05,3.12e-06,5.77e-06,379800000,0.000378,9.47
3000,1.06e-05,3.12e-06,6.29e-06,380000000,0.0003793,9.521
3000,1.06e-05,3.12e-06,6.82e-06,380200000,0.0003804,9.563
3000,1.06e-05,3.12e-06,7.35e-06,380300000,0.0003812,9.597
3000,1.06e-05,3.12e-06,7.88e-06,380400000,0.000382,9.627
3000,1.06e-05,3.12e-06,8.41e-06,380400000,0.0003826,9.652
3000,1.06e-05,3.12e-06,8.94e-06,380500000,0.0003832,9.673
3000,1.06e-05,3.12e-06,9.47e-06,380500000,0.0003837,9.691
3000,1.06e-05,3.12e-06,1e-05,380500000,0.0003842,9.706
3000,1.06e-05,3.65e-06,4e-06,396000000,0.0003916,4.361
3000,1.06e-05,3.65e-06,1.53e-06,373100000,0.000337,3.995
3000,1.06e-05,3.65e-06,2.06e-06,381300000,0.0003636,4.237
3000,1.06e-05,3.65e-06,2.59e-06,387900000,0.0003766,4.147
3000,1.06e-05,3.65e-06,3.12e-06,392000000,0.0003841,4.2
3000,1.06e-05,3.65e-06,3.65e-06,394700000,0.0003891,4.297
3000,1.06e-05,3.65e-06,4.18e-06,396500000,0.0003926,4.392
3000,1.06e-05,3.65e-06,4.71e-06,397800000,0.0003953,4.479
3000,1.06e-05,3.65e-06,5.24e-06,398800000,0.0003973,4.555
3000,1.06e-05,3.65e-06,5.77e-06,399500000,0.000399,4.622
3000,1.06e-05,3.65e-06,6.29e-06,400000000,0.0004003,4.68
3000,1.06e-05,3.65e-06,6.82e-06,400400000,0.0004015,4.732
3000,1.06e-05,3.65e-06,7.35e-06,400800000,0.0004024,4.778
3000,1.06e-05,3.65e-06,7.88e-06,401000000,0.0004032,4.818
3000,1.06e-05,3.65e-06,8.41e-06,401200000,0.0004039,4.85
3000,1.06e-05,3.65e-06,8.94e-06,401400000,0.0004046,4.879
3000,1.06e-05,3.65e-06,9.47e-06,401500000,0.0004051,4.903
3000,1.06e-05,3.65e-06,1e-05,401600000,0.0004056,4.923
3000,1.06e-05,4.18e-06,4e-06,414300000,0.0004031,0.6544
