Lm,Lm2,Cm2,R1,W1,W2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1.3e-09,7e-12,5.5e-14,3000.0,1.6e-05,5e-06,0.00548,-26.96,-6.377,5.327,15.65,4.557,4.553
1.3e-09,7e-12,5.5e-14,3000.0,1.6e-05,3e-06,0.00548,-16.63,-7.56,5.282,15.83,4.557,4.599
1.3e-09,7e-12,5.5e-14,3000.0,1.6e-05,4e-06,0.00548,-24.43,-6.948,5.309,15.76,4.568,4.563
1.3e-09,7e-12,5.5e-14,3000.0,1.7e-05,5e-06,0.00561,-17.39,-5.656,5.268,15.65,4.58,4.665
1.3e-09,7e-12,5.5e-14,3000.0,1.7e-05,3e-06,0.00561,-21.43,-6.653,5.22,15.78,4.596,4.699
1.3e-09,7e-12,5.5e-14,3000.0,1.7e-05,4e-06,0.00561,-23.19,-6.133,5.248,15.65,4.599,4.673
1.3e-09,7e-12,5.5e-14,3000.0,1.8e-05,5e-06,0.00572,-13.33,-5.179,5.169,15.6,4.572,4.768
1.3e-09,7e-12,5.5e-14,3000.0,1.8e-05,3e-06,0.00572,-19.64,-6.016,5.119,15.71,4.572,4.797
1.3e-09,7e-12,5.5e-14,3000.0,1.8e-05,4e-06,0.00572,-16.63,-5.575,5.148,15.67,4.566,4.778
1.3e-09,7e-12,5.5e-14,3000.0,1.9e-05,5e-06,0.00583,-10.89,-4.899,5.037,15.51,4.536,4.863
1.3e-09,7e-12,5.5e-14,3000.0,1.9e-05,3e-06,0.00583,-15.44,-5.599,4.986,15.73,4.506,4.895
1.3e-09,7e-12,5.5e-14,3000.0,1.9e-05,4e-06,0.00583,-13.07,-5.227,5.015,15.63,4.527,4.875
1.3e-09,7e-12,5.5e-14,3000.0,2e-05,5e-06,0.00594,-9.233,-4.777,4.877,15.43,4.454,4.951
1.3e-09,7e-12,5.5e-14,3000.0,2e-05,3e-06,0.00594,-12.55,-5.363,4.826,15.72,4.43,4.985
1.3e-09,7e-12,5.5e-14,3000.0,2e-05,4e-06,0.00594,-10.82,-5.049,4.855,15.56,4.448,4.965
1.3e-09,7e-12,5.5e-14,1500.0,1.5e-05,5e-06,0.00649,-10.67,-11.59,2.733,15.39,2.548,4.416
1.3e-09,7e-12,5.5e-14,1500.0,1.5e-05,3e-06,0.00649,-9.682,-12.99,2.721,15.47,2.543,4.478
1.3e-09,7e-12,5.5e-14,1500.0,1.5e-05,4e-06,0.00649,-10.33,-12.27,2.729,15.41,2.545,4.44
1.3e-09,7e-12,5.5e-14,1500.0,1e-05,5e-06,0.00548,-7.117,-21.35,1.331,15.4,0.958,3.661
1.3e-09,7e-12,5.5e-14,1500.0,1e-05,3e-06,0.00548,-5.495,-21.94,1.344,15.37,0.968,3.652
1.3e-09,7e-12,5.5e-14,1500.0,1e-05,4e-06,0.00548,-6.244,-21.98,1.341,15.38,0.971,3.666
1.3e-09,7e-12,5.5e-14,1500.0,1.1e-05,5e-06,0.00572,-8.222,-21.59,1.752,15.57,1.4,3.867
1.3e-09,7e-12,5.5e-14,1500.0,1.1e-05,3e-06,0.00572,-6.358,-27.17,1.759,15.51,1.384,3.918
1.3e-09,7e-12,5.5e-14,1500.0,1.1e-05,4e-06,0.00572,-7.227,-24.19,1.758,15.49,1.4,3.886
1.3e-09,7e-12,5.5e-14,1500.0,1.2e-05,5e-06,0.00594,-9.334,-18.16,2.093,15.58,1.775,4.033
1.3e-09,7e-12,5.5e-14,1500.0,1.2e-05,3e-06,0.00594,-7.3,-22.19,2.095,15.53,1.746,4.091
1.3e-09,7e-12,5.5e-14,1500.0,1.2e-05,4e-06,0.00594,-8.271,-20.01,2.097,15.55,1.769,4.055
1.3e-09,7e-12,5.5e-14,1500.0,1.3e-05,5e-06,0.00614,-10.26,-15.22,2.364,15.56,2.079,4.175
1.3e-09,7e-12,5.5e-14,1500.0,1.3e-05,3e-06,0.00614,-8.258,-17.74,2.362,15.54,2.046,4.237
1.3e-09,7e-12,5.5e-14,1500.0,1.3e-05,4e-06,0.00614,-9.264,-16.43,2.366,15.51,2.071,4.199
1.3e-09,7e-12,5.5e-14,1500.0,1.4e-05,5e-06,0.00632,-10.76,-13.11,2.576,15.51,2.305,4.301
1.3e-09,7e-12,5.5e-14,1500.0,1.4e-05,3e-06,0.00632,-9.108,-14.91,2.568,15.5,2.279,4.364
1.3e-09,7e-12,5.5e-14,1500.0,1.4e-05,4e-06,0.00632,-10.02,-13.98,2.575,15.48,2.301,4.325
1.3e-09,7e-12,5.5e-14,1500.0,1.6e-05,5e-06,0.00664,-10.1,-10.49,2.841,15.28,2.787,4.53
1.3e-09,7e-12,5.5e-14,1500.0,1.6e-05,3e-06,0.00664,-9.844,-11.62,2.826,15.4,2.773,4.583
1.3e-09,7e-12,5.5e-14,1500.0,1.6e-05,4e-06,0.00664,-10.14,-11.04,2.836,15.3,2.782,4.546
1.3e-09,7e-12,5.5e-14,1500.0,1.7e-05,5e-06,0.00678,-9.283,-9.695,2.907,15.2,2.949,4.642
1.3e-09,7e-12,5.5e-14,1500.0,1.7e-05,3e-06,0.00678,-9.59,-10.64,2.888,15.28,2.936,4.68
1.3e-09,7e-12,5.5e-14,1500.0,1.7e-05,4e-06,0.00678,-9.581,-10.16,2.9,15.2,2.945,4.65
1.3e-09,7e-12,5.5e-14,1500.0,1.8e-05,5e-06,0.00691,-8.425,-9.143,2.934,15.08,3.033,4.746
1.3e-09,7e-12,5.5e-14,1500.0,1.8e-05,3e-06,0.00691,-9.049,-9.946,2.913,15.18,3.03,4.774
1.3e-09,7e-12,5.5e-14,1500.0,1.8e-05,4e-06,0.00691,-8.838,-9.533,2.926,15.12,3.036,4.753
1.3e-09,7e-12,5.5e-14,1500.0,1.9e-05,5e-06,0.00704,-7.623,-8.78,2.928,14.94,3.043,4.841
1.3e-09,7e-12,5.5e-14,1500.0,1.9e-05,3e-06,0.00704,-8.38,-9.473,2.904,15.11,3.055,4.869
1.3e-09,7e-12,5.5e-14,1500.0,1.9e-05,4e-06,0.00704,-8.067,-9.116,2.918,15.02,3.055,4.851
1.3e-09,7e-12,5.5e-14,1500.0,2e-05,5e-06,0.00715,-6.915,-8.569,2.891,14.82,2.985,4.929
1.3e-09,7e-12,5.5e-14,1500.0,2e-05,3e-06,0.00715,-7.694,-9.177,2.865,15.02,3.015,4.959
1.3e-09,7e-12,5.5e-14,1500.0,2e-05,4e-06,0.00715,-7.347,-8.862,2.88,14.91,3.006,4.94
1.3e-09,7e-12,5.5e-14,2000.0,1.5e-05,5e-06,0.00603,-15.32,-9.528,3.849,15.66,3.509,4.423
1.3e-09,7e-12,5.5e-14,2000.0,1.5e-05,3e-06,0.00603,-11.95,-10.87,3.826,15.76,3.495,4.486
1.3e-09,7e-12,5.5e-14,2000.0,1.5e-05,4e-06,0.00603,-13.86,-10.18,3.841,15.74,3.511,4.446
1.3e-09,7e-12,5.5e-14,2000.0,1e-05,5e-06,0.00507,-6.775,-25.44,2.596,15.5,1.846,3.661
1.3e-09,7e-12,5.5e-14,2000.0,1e-05,3e-06,0.00507,-4.936,-26.95,2.604,15.01,1.906,3.665
1.3e-09,7e-12,5.5e-14,2000.0,1e-05,4e-06,0.00507,-5.753,-27.42,2.604,15.39,1.888,3.671
1.3e-09,7e-12,5.5e-14,2000.0,1.1e-05,5e-06,0.0053,-8.282,-20.74,2.997,15.8,2.315,3.868
1.3e-09,7e-12,5.5e-14,2000.0,1.1e-05,3e-06,0.0053,-5.933,-27.87,2.998,15.62,2.345,3.924
1.3e-09,7e-12,5.5e-14,2000.0,1.1e-05,4e-06,0.0053,-6.97,-23.75,3.001,15.68,2.34,3.889
1.3e-09,7e-12,5.5e-14,2000.0,1.2e-05,5e-06,0.00551,-10.16,-16.04,3.313,15.85,2.722,4.035
1.3e-09,7e-12,5.5e-14,2000.0,1.2e-05,3e-06,0.00551,-7.157,-19.36,3.307,15.78,2.727,4.096
1.3e-09,7e-12,5.5e-14,2000.0,1.2e-05,4e-06,0.00551,-8.473,-17.62,3.314,15.85,2.733,4.059
1.3e-09,7e-12,5.5e-14,2000.0,1.3e-05,5e-06,0.0057,-12.37,-13.04,3.555,15.81,3.06,4.178
1.3e-09,7e-12,5.5e-14,2000.0,1.3e-05,3e-06,0.0057,-8.624,-15.24,3.543,15.87,3.049,4.242
1.3e-09,7e-12,5.5e-14,2000.0,1.3e-05,4e-06,0.0057,-10.27,-14.11,3.553,15.84,3.062,4.203
1.3e-09,7e-12,5.5e-14,2000.0,1.4e-05,5e-06,0.00587,-14.5,-10.99,3.731,15.79,3.324,4.305
1.3e-09,7e-12,5.5e-14,2000.0,1.4e-05,3e-06,0.00587,-10.29,-12.66,3.713,15.85,3.306,4.371
1.3e-09,7e-12,5.5e-14,2000.0,1.4e-05,4e-06,0.00587,-12.24,-11.81,3.726,15.77,3.323,4.331
1.3e-09,7e-12,5.5e-14,2000.0,1.6e-05,5e-06,0.00618,-14.21,-8.475,3.916,15.53,3.613,4.541
1.3e-09,7e-12,5.5e-14,2000.0,1.6e-05,3e-06,0.00618,-13.06,-9.587,3.889,15.73,3.613,4.591
1.3e-09,7e-12,5.5e-14,2000.0,1.6e-05,4e-06,0.00618,-14.19,-9.015,3.906,15.63,3.623,4.554
1.3e-09,7e-12,5.5e-14,2000.0,1.7e-05,5e-06,0.00632,-12.35,-7.727,3.937,15.44,3.731,4.654
1.3e-09,7e-12,5.5e-14,2000.0,1.7e-05,3e-06,0.00632,-13.06,-8.661,3.907,15.64,3.699,4.689
1.3e-09,7e-12,5.5e-14,2000.0,1.7e-05,4e-06,0.00632,-13.14,-8.178,3.925,15.5,3.718,4.661
1.3e-09,7e-12,5.5e-14,2000.0,1.8e-05,5e-06,0.00644,-10.63,-7.216,3.919,15.32,3.82,4.757
1.3e-09,7e-12,5.5e-14,2000.0,1.8e-05,3e-06,0.00644,-12.12,-8.008,3.886,15.53,3.791,4.785
1.3e-09,7e-12,5.5e-14,2000.0,1.8e-05,4e-06,0.00644,-11.6,-7.596,3.905,15.41,3.81,4.765
1.3e-09,7e-12,5.5e-14,2000.0,1.9e-05,5e-06,0.00656,-9.229,-6.896,3.866,15.18,3.843,4.852
1.3e-09,7e-12,5.5e-14,2000.0,1.9e-05,3e-06,0.00656,-10.84,-7.571,3.83,15.43,3.824,4.882
1.3e-09,7e-12,5.5e-14,2000.0,1.9e-05,4e-06,0.00656,-10.14,-7.218,3.851,15.3,3.838,4.863
1.3e-09,7e-12,5.5e-14,2000.0,2e-05,5e-06,0.00667,-8.116,-6.727,3.783,15.04,3.804,4.94
1.3e-09,7e-12,5.5e-14,2000.0,2e-05,3e-06,0.00667,-9.605,-7.31,3.746,15.33,3.8,4.972
1.3e-09,7e-12,5.5e-14,2000.0,2e-05,4e-06,0.00667,-8.91,-7.004,3.767,15.17,3.808,4.952
1.3e-09,7e-12,5.5e-14,2500.0,1.5e-05,5e-06,0.00566,-21.44,-8.264,4.683,15.7,4.082,4.428
1.3e-09,7e-12,5.5e-14,2500.0,1.5e-05,3e-06,0.00566,-12.8,-9.625,4.651,15.74,4.071,4.49
1.3e-09,7e-12,5.5e-14,2500.0,1.5e-05,4e-06,0.00566,-16.35,-8.928,4.671,15.74,4.086,4.45
1.3e-09,7e-12,5.5e-14,2500.0,1e-05,5e-06,0.00474,-6.034,-28.07,3.576,15.37,2.399,3.661
1.3e-09,7e-12,5.5e-14,2500.0,1e-05,3e-06,0.00474,-4.283,-32.38,3.58,15.27,2.48,3.671
1.3e-09,7e-12,5.5e-14,2500.0,1e-05,4e-06,0.00474,-5.051,-34.54,3.583,15.36,2.455,3.673
1.3e-09,7e-12,5.5e-14,2500.0,1.1e-05,5e-06,0.00496,-7.569,-19.32,3.958,15.55,2.876,3.868
1.3e-09,7e-12,5.5e-14,2500.0,1.1e-05,3e-06,0.00496,-5.253,-25.06,3.953,15.62,2.921,3.928
1.3e-09,7e-12,5.5e-14,2500.0,1.1e-05,4e-06,0.00496,-6.258,-21.92,3.961,15.56,2.909,3.89
1.3e-09,7e-12,5.5e-14,2500.0,1.2e-05,5e-06,0.00515,-9.639,-14.6,4.249,15.68,3.288,4.037
1.3e-09,7e-12,5.5e-14,2500.0,1.2e-05,3e-06,0.00515,-6.503,-17.58,4.236,15.69,3.304,4.099
1.3e-09,7e-12,5.5e-14,2500.0,1.2e-05,4e-06,0.00515,-7.842,-16.04,4.248,15.63,3.306,4.061
1.3e-09,7e-12,5.5e-14,2500.0,1.3e-05,5e-06,0.00534,-12.51,-11.69,4.461,15.71,3.629,4.18
1.3e-09,7e-12,5.5e-14,2500.0,1.3e-05,3e-06,0.00534,-8.116,-13.8,4.441,15.73,3.627,4.246
1.3e-09,7e-12,5.5e-14,2500.0,1.3e-05,4e-06,0.00534,-9.94,-12.73,4.456,15.69,3.636,4.206
1.3e-09,7e-12,5.5e-14,2500.0,1.4e-05,5e-06,0.0055,-16.62,-9.696,4.603,15.76,3.895,4.308
1.3e-09,7e-12,5.5e-14,2500.0,1.4e-05,3e-06,0.0055,-10.19,-11.35,4.576,15.75,3.883,4.375
1.3e-09,7e-12,5.5e-14,2500.0,1.4e-05,4e-06,0.0055,-12.75,-10.51,4.594,15.7,3.897,4.334
1.3e-09,7e-12,5.5e-14,2500.0,1.6e-05,5e-06,0.0058,-19.59,-7.231,4.71,15.65,4.193,4.548
1.3e-09,7e-12,5.5e-14,2500.0,1.6e-05,3e-06,0.0058,-15.64,-8.37,4.673,15.78,4.191,4.596
1.3e-09,7e-12,5.5e-14,2500.0,1.6e-05,4e-06,0.0058,-19.16,-7.783,4.695,15.68,4.2,4.559
1.3e-09,7e-12,5.5e-14,2500.0,1.7e-05,5e-06,0.00593,-15.3,-6.501,4.69,15.61,4.228,4.661
1.3e-09,7e-12,5.5e-14,2500.0,1.7e-05,3e-06,0.00593,-17.01,-7.461,4.65,15.73,4.242,4.695
1.3e-09,7e-12,5.5e-14,2500.0,1.7e-05,4e-06,0.00593,-17.43,-6.962,4.673,15.63,4.245,4.668
1.3e-09,7e-12,5.5e-14,2500.0,1.8e-05,5e-06,0.00605,-12.34,-6.012,4.63,15.51,4.272,4.764
1.3e-09,7e-12,5.5e-14,2500.0,1.8e-05,3e-06,0.00605,-15.53,-6.821,4.587,15.67,4.234,4.792
1.3e-09,7e-12,5.5e-14,2500.0,1.8e-05,4e-06,0.00605,-14.29,-6.397,4.612,15.59,4.256,4.773
1.3e-09,7e-12,5.5e-14,2500.0,1.9e-05,5e-06,0.00617,-10.32,-5.715,4.535,15.39,4.27,4.859
1.3e-09,7e-12,5.5e-14,2500.0,1.9e-05,3e-06,0.00617,-13.21,-6.399,4.491,15.62,4.237,4.89
1.3e-09,7e-12,5.5e-14,2500.0,1.9e-05,4e-06,0.00617,-11.85,-6.038,4.516,15.52,4.26,4.87
1.3e-09,7e-12,5.5e-14,2500.0,2e-05,5e-06,0.00627,-8.864,-5.574,4.411,15.27,4.215,4.946
1.3e-09,7e-12,5.5e-14,2500.0,2e-05,3e-06,0.00627,-11.24,-6.154,4.366,15.57,4.195,4.98
1.3e-09,7e-12,5.5e-14,2500.0,2e-05,4e-06,0.00627,-10.07,-5.845,4.391,15.42,4.212,4.96
1.3e-09,7e-12,5.5e-14,3500.0,1.5e-05,5e-06,0.00508,-20.57,-6.772,5.869,15.87,4.746,4.434
1.3e-09,7e-12,5.5e-14,3500.0,1.5e-05,3e-06,0.00508,-11.62,-8.229,5.822,16.02,4.739,4.496
1.3e-09,7e-12,5.5e-14,3500.0,1.5e-05,4e-06,0.00508,-15.2,-7.482,5.852,15.97,4.754,4.454
1.3e-09,7e-12,5.5e-14,3500.0,1e-05,5e-06,0.00423,-4.715,-27.04,5.05,15.22,3.158,3.661
1.3e-09,7e-12,5.5e-14,3500.0,1e-05,3e-06,0.00423,-3.27,-33.97,5.047,14.7,3.197,3.677
1.3e-09,7e-12,5.5e-14,3500.0,1e-05,4e-06,0.00423,-3.898,-35.23,5.056,14.75,3.197,3.676
1.3e-09,7e-12,5.5e-14,3500.0,1.1e-05,5e-06,0.00443,-6.027,-17.31,5.392,15.65,3.639,3.869
1.3e-09,7e-12,5.5e-14,3500.0,1.1e-05,3e-06,0.00443,-4.095,-21.76,5.378,15.05,3.648,3.932
1.3e-09,7e-12,5.5e-14,3500.0,1.1e-05,4e-06,0.00443,-4.93,-19.47,5.393,15.52,3.659,3.892
1.3e-09,7e-12,5.5e-14,3500.0,1.2e-05,5e-06,0.00461,-7.832,-12.91,5.633,15.87,4.044,4.038
1.3e-09,7e-12,5.5e-14,3500.0,1.2e-05,3e-06,0.00461,-5.2,-15.7,5.609,15.7,4.032,4.103
1.3e-09,7e-12,5.5e-14,3500.0,1.2e-05,4e-06,0.00461,-6.331,-14.28,5.628,15.8,4.053,4.063
1.3e-09,7e-12,5.5e-14,3500.0,1.3e-05,5e-06,0.00478,-10.38,-10.13,5.785,15.91,4.363,4.182
1.3e-09,7e-12,5.5e-14,3500.0,1.3e-05,3e-06,0.00478,-6.692,-12.25,5.752,15.9,4.346,4.25
1.3e-09,7e-12,5.5e-14,3500.0,1.3e-05,4e-06,0.00478,-8.259,-11.18,5.775,15.96,4.368,4.209
1.3e-09,7e-12,5.5e-14,3500.0,1.4e-05,5e-06,0.00493,-14.19,-8.185,5.86,15.94,4.598,4.311
1.3e-09,7e-12,5.5e-14,3500.0,1.4e-05,3e-06,0.00493,-8.735,-9.919,5.819,16.04,4.579,4.38
1.3e-09,7e-12,5.5e-14,3500.0,1.4e-05,4e-06,0.00493,-11.0,-9.036,5.846,15.96,4.601,4.338
1.3e-09,7e-12,5.5e-14,3500.0,1.6e-05,5e-06,0.00521,-25.1,-5.75,5.822,15.77,4.816,4.556
1.3e-09,7e-12,5.5e-14,3500.0,1.6e-05,3e-06,0.00521,-16.04,-6.983,5.77,16.0,4.821,4.602
1.3e-09,7e-12,5.5e-14,3500.0,1.6e-05,4e-06,0.00521,-23.41,-6.345,5.801,15.91,4.832,4.565
1.3e-09,7e-12,5.5e-14,3500.0,1.7e-05,5e-06,0.00533,-17.73,-5.035,5.727,15.67,4.826,4.668
1.3e-09,7e-12,5.5e-14,3500.0,1.7e-05,3e-06,0.00533,-24.34,-6.073,5.673,15.98,4.84,4.701
1.3e-09,7e-12,5.5e-14,3500.0,1.7e-05,4e-06,0.00533,-29.08,-5.53,5.705,15.8,4.84,4.677
1.3e-09,7e-12,5.5e-14,3500.0,1.8e-05,5e-06,0.00545,-13.56,-4.566,5.593,15.64,4.792,4.772
1.3e-09,7e-12,5.5e-14,3500.0,1.8e-05,3e-06,0.00545,-25.06,-5.434,5.537,15.86,4.797,4.8
1.3e-09,7e-12,5.5e-14,3500.0,1.8e-05,4e-06,0.00545,-18.04,-4.975,5.569,15.69,4.791,4.781
1.3e-09,7e-12,5.5e-14,3500.0,1.9e-05,5e-06,0.00555,-11.03,-4.299,5.427,15.6,4.72,4.867
1.3e-09,7e-12,5.5e-14,3500.0,1.9e-05,3e-06,0.00555,-17.31,-5.019,5.37,15.77,4.702,4.899
1.3e-09,7e-12,5.5e-14,3500.0,1.9e-05,4e-06,0.00555,-13.74,-4.633,5.403,15.68,4.71,4.879
1.3e-09,7e-12,5.5e-14,3500.0,2e-05,5e-06,0.00565,-9.328,-4.193,5.235,15.54,4.609,4.954
1.3e-09,7e-12,5.5e-14,3500.0,2e-05,3e-06,0.00565,-13.5,-4.788,5.179,15.8,4.58,4.989
1.3e-09,7e-12,5.5e-14,3500.0,2e-05,4e-06,0.00565,-11.21,-4.465,5.211,15.65,4.6,4.968
1.3e-09,7e-12,5.5e-14,4000.0,1.5e-05,5e-06,0.00485,-17.1,-6.291,6.311,15.95,5.015,4.436
1.3e-09,7e-12,5.5e-14,4000.0,1.5e-05,3e-06,0.00485,-10.75,-7.803,6.258,16.09,4.992,4.497
1.3e-09,7e-12,5.5e-14,4000.0,1.5e-05,4e-06,0.00485,-13.73,-7.027,6.291,16.03,5.006,4.456
1.3e-09,7e-12,5.5e-14,4000.0,1e-05,5e-06,0.00403,-4.225,-25.87,5.632,15.3,3.448,3.661
1.3e-09,7e-12,5.5e-14,4000.0,1e-05,3e-06,0.00403,-2.907,-31.68,5.628,14.26,3.447,3.679
1.3e-09,7e-12,5.5e-14,4000.0,1e-05,4e-06,0.00403,-3.478,-31.8,5.639,14.97,3.468,3.677
1.3e-09,7e-12,5.5e-14,4000.0,1.1e-05,5e-06,0.00422,-5.428,-16.67,5.954,15.65,3.926,3.869
1.3e-09,7e-12,5.5e-14,4000.0,1.1e-05,3e-06,0.00422,-3.667,-20.9,5.937,15.27,3.905,3.934
1.3e-09,7e-12,5.5e-14,4000.0,1.1e-05,4e-06,0.00422,-4.429,-18.75,5.955,15.6,3.935,3.893
1.3e-09,7e-12,5.5e-14,4000.0,1.2e-05,5e-06,0.0044,-7.082,-12.38,6.17,15.87,4.332,4.038
1.3e-09,7e-12,5.5e-14,4000.0,1.2e-05,3e-06,0.0044,-4.697,-15.17,6.141,15.81,4.291,4.104
1.3e-09,7e-12,5.5e-14,4000.0,1.2e-05,4e-06,0.0044,-5.728,-13.76,6.164,15.83,4.325,4.064
1.3e-09,7e-12,5.5e-14,4000.0,1.3e-05,5e-06,0.00456,-9.376,-9.639,6.293,15.93,4.631,4.183
1.3e-09,7e-12,5.5e-14,4000.0,1.3e-05,3e-06,0.00456,-6.099,-11.8,6.254,15.97,4.623,4.252
1.3e-09,7e-12,5.5e-14,4000.0,1.3e-05,4e-06,0.00456,-7.518,-10.71,6.281,15.96,4.636,4.21
1.3e-09,7e-12,5.5e-14,4000.0,1.4e-05,5e-06,0.00471,-12.61,-7.702,6.336,15.98,4.859,4.312
1.3e-09,7e-12,5.5e-14,4000.0,1.4e-05,3e-06,0.00471,-8.028,-9.49,6.289,16.08,4.851,4.381
1.3e-09,7e-12,5.5e-14,4000.0,1.4e-05,4e-06,0.00471,-10.03,-8.579,6.319,16.0,4.881,4.339
1.3e-09,7e-12,5.5e-14,4000.0,1.6e-05,5e-06,0.00498,-20.1,-5.27,6.229,15.88,5.056,4.558
1.3e-09,7e-12,5.5e-14,4000.0,1.6e-05,3e-06,0.00498,-14.89,-6.551,6.172,16.1,5.037,4.603
1.3e-09,7e-12,5.5e-14,4000.0,1.6e-05,4e-06,0.00498,-19.73,-5.887,6.206,15.99,5.066,4.567
1.3e-09,7e-12,5.5e-14,4000.0,1.7e-05,5e-06,0.00509,-16.74,-4.557,6.101,15.81,5.04,4.671
1.3e-09,7e-12,5.5e-14,4000.0,1.7e-05,3e-06,0.00509,-22.75,-5.636,6.041,16.09,5.021,4.703
1.3e-09,7e-12,5.5e-14,4000.0,1.7e-05,4e-06,0.00509,-24.94,-5.07,6.076,15.91,5.041,4.679
1.3e-09,7e-12,5.5e-14,4000.0,1.8e-05,5e-06,0.00521,-13.26,-4.096,5.934,15.68,4.966,4.774
1.3e-09,7e-12,5.5e-14,4000.0,1.8e-05,3e-06,0.00521,-30.86,-4.993,5.873,15.99,4.955,4.803
1.3e-09,7e-12,5.5e-14,4000.0,1.8e-05,4e-06,0.00521,-18.15,-4.516,5.909,15.83,4.966,4.784
1.3e-09,7e-12,5.5e-14,4000.0,1.9e-05,5e-06,0.00531,-10.89,-3.838,5.738,15.65,4.855,4.869
1.3e-09,7e-12,5.5e-14,4000.0,1.9e-05,3e-06,0.00531,-18.52,-4.578,5.676,15.89,4.842,4.901
1.3e-09,7e-12,5.5e-14,4000.0,1.9e-05,4e-06,0.00531,-13.9,-4.179,5.711,15.72,4.848,4.881
1.3e-09,7e-12,5.5e-14,4000.0,2e-05,5e-06,0.00541,-9.249,-3.745,5.517,15.63,4.712,4.956
1.3e-09,7e-12,5.5e-14,4000.0,2e-05,3e-06,0.00541,-14.07,-4.351,5.456,15.84,4.692,4.991
1.3e-09,7e-12,5.5e-14,4000.0,2e-05,4e-06,0.00541,-11.33,-4.02,5.491,15.71,4.705,4.971
1.3e-09,7e-12,8.5e-14,3000.0,1.5e-05,5e-06,0.00534,-21.26,-9.142,5.444,13.46,3.225,3.961
1.3e-09,7e-12,8.5e-14,3000.0,1.5e-05,3e-06,0.00534,-15.24,-11.66,5.386,13.43,3.22,3.942
1.3e-09,7e-12,8.5e-14,3000.0,1.5e-05,4e-06,0.00534,-20.7,-10.34,5.421,13.45,3.232,3.942
1.3e-09,7e-12,8.5e-14,3000.0,1e-05,5e-06,0.00446,-5.479,-19.59,4.277,12.52,2.053,3.077
1.3e-09,7e-12,8.5e-14,3000.0,1e-05,3e-06,0.00446,-3.762,-16.81,4.263,12.4,2.048,3.092
1.3e-09,7e-12,8.5e-14,3000.0,1e-05,4e-06,0.00446,-4.505,-18.19,4.278,12.15,2.065,3.073
1.3e-09,7e-12,8.5e-14,3000.0,1.1e-05,5e-06,0.00467,-7.103,-26.29,4.711,13.04,2.4,3.321
1.3e-09,7e-12,8.5e-14,3000.0,1.1e-05,3e-06,0.00467,-4.756,-24.23,4.685,12.54,2.386,3.319
1.3e-09,7e-12,8.5e-14,3000.0,1.1e-05,4e-06,0.00467,-5.766,-27.56,4.705,12.81,2.406,3.309
1.3e-09,7e-12,8.5e-14,3000.0,1.2e-05,5e-06,0.00486,-9.415,-19.67,5.032,13.35,2.698,3.516
1.3e-09,7e-12,8.5e-14,3000.0,1.2e-05,3e-06,0.00486,-6.128,-32.6,4.996,12.95,2.676,3.506
1.3e-09,7e-12,8.5e-14,3000.0,1.2e-05,4e-06,0.00486,-7.531,-24.23,5.021,13.19,2.697,3.506
1.3e-09,7e-12,8.5e-14,3000.0,1.3e-05,5e-06,0.00503,-12.83,-14.49,5.255,13.43,2.937,3.678
1.3e-09,7e-12,8.5e-14,3000.0,1.3e-05,3e-06,0.00503,-8.05,-19.55,5.209,13.23,2.914,3.671
1.3e-09,7e-12,8.5e-14,3000.0,1.3e-05,4e-06,0.00503,-10.07,-16.8,5.238,13.41,2.935,3.671
1.3e-09,7e-12,8.5e-14,3000.0,1.4e-05,5e-06,0.00519,-18.01,-11.3,5.388,13.47,3.114,3.821
1.3e-09,7e-12,8.5e-14,3000.0,1.4e-05,3e-06,0.00519,-10.84,-14.63,5.336,13.42,3.096,3.814
1.3e-09,7e-12,8.5e-14,3000.0,1.4e-05,4e-06,0.00519,-13.95,-12.88,5.368,13.44,3.113,3.813
1.3e-09,7e-12,8.5e-14,3000.0,1.6e-05,5e-06,0.00548,-16.34,-7.62,5.433,13.5,3.311,4.127
1.3e-09,7e-12,8.5e-14,3000.0,1.6e-05,3e-06,0.00548,-24.43,-9.636,5.372,13.41,3.289,4.09
1.3e-09,7e-12,8.5e-14,3000.0,1.6e-05,4e-06,0.00548,-24.51,-8.58,5.407,13.43,3.304,4.109
1.3e-09,7e-12,8.5e-14,3000.0,1.7e-05,5e-06,0.00561,-12.54,-6.549,5.365,13.52,3.372,4.229
1.3e-09,7e-12,8.5e-14,3000.0,1.7e-05,3e-06,0.00561,-26.19,-8.2,5.302,13.43,3.351,4.227
1.3e-09,7e-12,8.5e-14,3000.0,1.7e-05,4e-06,0.00561,-16.85,-7.331,5.338,13.46,3.364,4.219
1.3e-09,7e-12,8.5e-14,3000.0,1.8e-05,5e-06,0.00572,-10.12,-5.814,5.249,13.47,3.381,4.323
1.3e-09,7e-12,8.5e-14,3000.0,1.8e-05,3e-06,0.00572,-16.77,-7.182,5.186,13.45,3.364,4.305
1.3e-09,7e-12,8.5e-14,3000.0,1.8e-05,4e-06,0.00572,-12.79,-6.457,5.222,13.47,3.378,4.308
1.3e-09,7e-12,8.5e-14,3000.0,1.9e-05,5e-06,0.00583,-8.485,-5.336,5.095,13.38,3.34,4.417
1.3e-09,7e-12,8.5e-14,3000.0,1.9e-05,3e-06,0.00583,-12.79,-6.479,5.032,13.46,3.337,4.388
